"ACCOUNT_GUID","TRANSACTION_AMOUNT","POST_DATE"
"e4ca7b1a-cf66-11ee-ab01-e00af6801390","2243.54","2022-07-30"
"e4ca05e0-cf66-11ee-a77d-e00af6801390","2296.65","2022-07-03"
"e4ca7af3-cf66-11ee-8749-e00af6801390","-8376.35","2023-03-23"
"e4c94297-cf66-11ee-aa1b-e00af6801390","2371.21","2023-12-03"
"e4c9426f-cf66-11ee-891a-e00af6801390","-8581.40","2023-12-30"
"e4cac92f-cf66-11ee-b56f-e00af6801390","411.29","2023-01-02"
"e4caa1f6-cf66-11ee-812a-e00af6801390","-833.56","2024-01-11"
"e4ca7b00-cf66-11ee-bf84-e00af6801390","3540.27","2022-04-17"
"e4c9909b-cf66-11ee-8f2c-e00af6801390","5945.42","2022-06-04"
"e4ca05c1-cf66-11ee-b009-e00af6801390","-3131.47","2024-01-31"
"e4caa213-cf66-11ee-9893-e00af6801390","7325.29","2022-07-26"
"e4cac942-cf66-11ee-bc2e-e00af6801390","8820.25","2023-04-23"
"e4c990c3-cf66-11ee-85cd-e00af6801390","-2986.37","2023-09-11"
"e4caa238-cf66-11ee-ad83-e00af6801390","-7928.87","2023-03-26"
"e4c9ded3-cf66-11ee-b2bb-e00af6801390","4353.55","2022-02-22"
"e4c8f445-cf66-11ee-b82f-e00af6801390","-8880.98","2022-07-20"
"e4c9b7bd-cf66-11ee-9dc2-e00af6801390","3684.77","2024-02-06"
"e4ca05cc-cf66-11ee-9e63-e00af6801390","1219.87","2023-10-12"
"e4c990aa-cf66-11ee-8066-e00af6801390","4207.61","2023-07-13"
"e4ca53db-cf66-11ee-b463-e00af6801390","6216.77","2023-05-18"
"e4c9b7a2-cf66-11ee-b5e1-e00af6801390","8991.98","2022-09-04"
"e4c9dec7-cf66-11ee-9bdc-e00af6801390","371.5","2022-06-07"
"e4c990ab-cf66-11ee-8d84-e00af6801390","-5242.62","2022-08-31"
"e4c9909a-cf66-11ee-9328-e00af6801390","770.16","2023-10-03"
"e4c9b7a0-cf66-11ee-8adb-e00af6801390","108.29","2022-03-15"
"e4c9b7e2-cf66-11ee-ae72-e00af6801390","9338.49","2023-07-12"
"e4c94296-cf66-11ee-b405-e00af6801390","-1834.27","2024-01-24"
"e4cac934-cf66-11ee-9361-e00af6801390","-5304.85","2023-07-31"
"e4caa220-cf66-11ee-bccf-e00af6801390","8305.7","2023-01-11"
"e4c96991-cf66-11ee-81af-e00af6801390","9092.86","2023-12-27"
"e4ca7b11-cf66-11ee-afd9-e00af6801390","3172.86","2022-08-11"
"e4caf018-cf66-11ee-b832-e00af6801390","1743.5","2022-12-25"
"e4ca2cd6-cf66-11ee-8641-e00af6801390","-4805.67","2024-01-28"
"e4ca53eb-cf66-11ee-b3f7-e00af6801390","7127.83","2023-04-13"
"e4c9decd-cf66-11ee-87b7-e00af6801390","7955.51","2023-12-03"
"e4c9697c-cf66-11ee-bcee-e00af6801390","-2720.98","2022-04-29"
"e4caa229-cf66-11ee-920b-e00af6801390","-3225.42","2023-03-15"
"e4caa23a-cf66-11ee-97d8-e00af6801390","1531.85","2022-11-23"
"e4ca7b15-cf66-11ee-9a38-e00af6801390","-8695.16","2024-01-13"
"e4c9b7e0-cf66-11ee-9c9e-e00af6801390","-7067.34","2023-10-03"
"e4ca53ef-cf66-11ee-9d82-e00af6801390","-3710.75","2024-01-19"
"e4ca05fb-cf66-11ee-8d18-e00af6801390","9444.54","2022-04-26"
"e4caa208-cf66-11ee-808c-e00af6801390","3793.72","2023-02-02"
"e4c94286-cf66-11ee-a780-e00af6801390","663.95","2022-08-15"
"e4c9debb-cf66-11ee-b5de-e00af6801390","6179.32","2022-03-07"
"e4cac93b-cf66-11ee-8019-e00af6801390","1948.47","2022-11-10"
"e4c990a2-cf66-11ee-8584-e00af6801390","-3342.62","2023-09-23"
"e4caf028-cf66-11ee-963e-e00af6801390","-7153.94","2022-02-19"
"e4c8f457-cf66-11ee-a21e-e00af6801390","8754.74","2023-10-19"
"e4c91b79-cf66-11ee-b60e-e00af6801390","-406.37","2023-06-11"
"e4c9ded6-cf66-11ee-9a8d-e00af6801390","-3093.57","2023-09-27"
"e4c8f006-cf66-11ee-b47f-e00af6801390","3391.39","2022-05-23"
"e4c9deb2-cf66-11ee-bc8f-e00af6801390","7770.16","2023-01-17"
"e4c9dec1-cf66-11ee-9e5b-e00af6801390","-809.92","2024-02-15"
"e4ca5414-cf66-11ee-94cb-e00af6801390","8927.5","2023-09-20"
"e4ca2cd7-cf66-11ee-833d-e00af6801390","3601.24","2023-06-10"
"e4c942a4-cf66-11ee-9b54-e00af6801390","-5531.0","2022-12-07"
"e4ca2ccc-cf66-11ee-90f8-e00af6801390","9336.30","2023-03-07"
"e4ca05ce-cf66-11ee-96f3-e00af6801390","4802.72","2022-12-22"
"e4c9deca-cf66-11ee-b682-e00af6801390","9131.65","2023-10-14"
"e4cac916-cf66-11ee-a6b3-e00af6801390","2111.20","2024-02-15"
"e4ca05ec-cf66-11ee-99da-e00af6801390","-4504.86","2024-02-01"
"e4c9debb-cf66-11ee-b5de-e00af6801390","2783.87","2022-04-19"
"e4c9deb8-cf66-11ee-a982-e00af6801390","9755.47","2024-02-11"
"e4c8f44e-cf66-11ee-8dcb-e00af6801390","347.24","2023-06-04"
"e4c94275-cf66-11ee-896d-e00af6801390","4864.42","2023-01-22"
"e4ca7ae5-cf66-11ee-ae29-e00af6801390","-76.33","2023-01-09"
"e4c990cf-cf66-11ee-b8ed-e00af6801390","2646.31","2023-11-14"
"e4c8f462-cf66-11ee-97e7-e00af6801390","-9183.77","2022-03-09"
"e4c942b0-cf66-11ee-a268-e00af6801390","-2391.44","2022-08-10"
"e4cac905-cf66-11ee-acaf-e00af6801390","5252.75","2023-10-11"
"e4c94285-cf66-11ee-98c3-e00af6801390","8982.25","2023-01-01"
"e4ca53ea-cf66-11ee-b879-e00af6801390","4755.78","2023-07-30"
"e4c8f45b-cf66-11ee-876f-e00af6801390","-2695.64","2023-08-09"
"e4caf020-cf66-11ee-8b86-e00af6801390","-7538.55","2022-07-13"
"e4caf03a-cf66-11ee-9f74-e00af6801390","6336.74","2022-11-11"
"e4caa222-cf66-11ee-83bd-e00af6801390","-7934.26","2023-07-01"
"e4ca2ccd-cf66-11ee-8d4c-e00af6801390","7114.43","2022-05-06"
"e4c942ab-cf66-11ee-bd9f-e00af6801390","-2591.83","2023-09-13"
"e4cac91f-cf66-11ee-97d2-e00af6801390","3250.26","2023-10-20"
"e4c9dec7-cf66-11ee-9bdc-e00af6801390","8192.55","2023-02-27"
"e4ca7b04-cf66-11ee-98d2-e00af6801390","7914.71","2023-09-17"
"e4ca7b11-cf66-11ee-afd9-e00af6801390","6010.87","2023-08-30"
"e4c94281-cf66-11ee-bfa7-e00af6801390","2622.16","2022-12-20"
"e4ca53f9-cf66-11ee-ab8c-e00af6801390","1449.21","2023-02-25"
"e4c96990-cf66-11ee-a376-e00af6801390","2001.92","2023-05-05"
"e4cac92c-cf66-11ee-8c90-e00af6801390","8072.19","2022-08-01"
"e4c91b8f-cf66-11ee-9e73-e00af6801390","-9659.88","2023-05-01"
"e4ca7ae9-cf66-11ee-8471-e00af6801390","5651.74","2023-05-16"
"e4c990d0-cf66-11ee-8182-e00af6801390","-6271.33","2022-07-02"
"e4c9429d-cf66-11ee-9876-e00af6801390","-4479.82","2022-04-06"
"e4caa1fc-cf66-11ee-86ab-e00af6801390","-5221.28","2022-09-12"
"e4caa205-cf66-11ee-b922-e00af6801390","9727.53","2022-07-18"
"e4ca05ce-cf66-11ee-96f3-e00af6801390","9702.40","2022-06-01"
"e4c9428c-cf66-11ee-9ed8-e00af6801390","-7800.10","2023-11-28"
"e4c9b7c0-cf66-11ee-9774-e00af6801390","3995.43","2024-01-30"
"e4caa1fe-cf66-11ee-8247-e00af6801390","6986.75","2022-11-14"
"e4cac93b-cf66-11ee-8019-e00af6801390","-861.59","2023-12-05"
"e4ca5408-cf66-11ee-b204-e00af6801390","56.58","2023-08-10"
"e4ca5408-cf66-11ee-b204-e00af6801390","1630.31","2024-02-15"
"e4c8f463-cf66-11ee-89da-e00af6801390","5920.58","2024-01-30"
"e4ca05e9-cf66-11ee-a0e2-e00af6801390","-5104.66","2024-02-11"
"e4cac911-cf66-11ee-90dd-e00af6801390","-7357.84","2023-07-28"
"e4cac939-cf66-11ee-ae9f-e00af6801390","-4893.17","2024-02-10"
"e4c96986-cf66-11ee-b46d-e00af6801390","-3733.71","2023-04-20"
"e4cac907-cf66-11ee-80cc-e00af6801390","2028.75","2023-01-28"
"e4c91b70-cf66-11ee-8c18-e00af6801390","8413.23","2023-08-22"
"e4caf016-cf66-11ee-a2ed-e00af6801390","9134.75","2024-02-18"
"e4c8f47b-cf66-11ee-9fcb-e00af6801390","4185.14","2023-02-02"
"e4ca7b27-cf66-11ee-a68c-e00af6801390","3728.51","2022-09-01"
"e4c9debb-cf66-11ee-b5de-e00af6801390","9504.40","2023-08-03"
"e4c9deb0-cf66-11ee-866c-e00af6801390","5919.80","2023-12-26"
"e4cac91c-cf66-11ee-a688-e00af6801390","1073.17","2023-09-26"
"e4c9b7ba-cf66-11ee-b7d8-e00af6801390","9032.20","2023-02-14"
"e4ca7b0a-cf66-11ee-a365-e00af6801390","7109.41","2023-04-17"
"e4c91b87-cf66-11ee-9230-e00af6801390","-3863.47","2022-08-17"
"e4c91b69-cf66-11ee-9deb-e00af6801390","1656.62","2022-12-09"
"e4c8c6c0-cf66-11ee-a0be-e00af6801390","1887.65","2022-03-13"
"e4c96989-cf66-11ee-aca6-e00af6801390","4077.21","2023-05-30"
"e4ca05d1-cf66-11ee-98a6-e00af6801390","-6564.75","2023-04-01"
"e4caf036-cf66-11ee-b8e5-e00af6801390","-7932.8","2023-04-03"
"e4caf016-cf66-11ee-a2ed-e00af6801390","-4777.17","2022-12-16"
"e4cac919-cf66-11ee-9655-e00af6801390","-5148.62","2023-03-12"
"e4ca2d02-cf66-11ee-8af2-e00af6801390","-8682.27","2023-12-23"
"e4c8f479-cf66-11ee-9057-e00af6801390","7624.37","2023-07-02"
"e4c969a9-cf66-11ee-866b-e00af6801390","4824.94","2024-01-12"
"e4ca05ec-cf66-11ee-99da-e00af6801390","1870.86","2022-06-17"
"e4c8c6b9-cf66-11ee-b779-e00af6801390","-8577.58","2023-06-11"
"e4c9b7a6-cf66-11ee-ba13-e00af6801390","-4548.84","2023-03-09"
"e4c9dea9-cf66-11ee-ac37-e00af6801390","-8802.54","2022-10-25"
"e4c9b7af-cf66-11ee-9bc6-e00af6801390","-8663.61","2023-11-06"
"e4ca05e5-cf66-11ee-b8b5-e00af6801390","8270.14","2023-11-08"
"e4c8f450-cf66-11ee-beb5-e00af6801390","-2896.93","2023-02-28"
"e4c96992-cf66-11ee-ba8f-e00af6801390","-2463.73","2022-07-05"
"e4ca7b22-cf66-11ee-9692-e00af6801390","-306.60","2023-08-24"
"e4ca2cc8-cf66-11ee-813d-e00af6801390","-3671.15","2023-12-01"
"e4c8edd9-cf66-11ee-acad-e00af6801390","-8911.55","2023-01-28"
"e4ca05d8-cf66-11ee-999a-e00af6801390","-3625.31","2023-11-12"
"e4c942a5-cf66-11ee-8160-e00af6801390","3697.47","2022-04-11"
"e4caa213-cf66-11ee-9893-e00af6801390","8840.23","2022-03-16"
"e4ca541b-cf66-11ee-a77b-e00af6801390","-5198.25","2022-08-09"
"e4c9b7b6-cf66-11ee-b5a5-e00af6801390","8332.93","2023-06-24"
"e4ca5417-cf66-11ee-82aa-e00af6801390","6592.56","2022-06-28"
"e4c990b7-cf66-11ee-a174-e00af6801390","8252.64","2022-09-02"
"e4c8f45c-cf66-11ee-b96a-e00af6801390","-8517.65","2023-02-19"
"e4c969ba-cf66-11ee-8749-e00af6801390","8995.42","2024-02-09"
"e4ca7af4-cf66-11ee-8136-e00af6801390","-4659.71","2023-12-16"
"e4c94295-cf66-11ee-8dac-e00af6801390","-6546.18","2023-05-13"
"e4ca2cc5-cf66-11ee-9f88-e00af6801390","-1239.38","2023-12-30"
"e4c9dec6-cf66-11ee-96ae-e00af6801390","7848.92","2022-04-12"
"e4cac92f-cf66-11ee-b56f-e00af6801390","9463.56","2023-10-14"
"e4ca2ce9-cf66-11ee-8d72-e00af6801390","4949.23","2022-02-22"
"e4caa234-cf66-11ee-aa24-e00af6801390","-6144.9","2023-09-27"
"e4ca541e-cf66-11ee-b3a1-e00af6801390","7560.36","2023-04-30"
"e4ca5411-cf66-11ee-99c3-e00af6801390","-3717.4","2023-07-12"
"e4ca53e8-cf66-11ee-a323-e00af6801390","-8669.18","2023-07-27"
"e4c9b7b1-cf66-11ee-b605-e00af6801390","-9779.32","2023-04-24"
"e4c9697c-cf66-11ee-bcee-e00af6801390","6962.13","2022-05-09"
"e4ca7b06-cf66-11ee-bc7b-e00af6801390","-7757.69","2022-10-28"
"e4ca05da-cf66-11ee-a9b9-e00af6801390","-5537.76","2023-02-27"
"e4c942a1-cf66-11ee-b980-e00af6801390","-6062.55","2023-08-09"
"e4c8f008-cf66-11ee-98ff-e00af6801390","-1634.83","2023-04-10"
"e4ca53df-cf66-11ee-8b18-e00af6801390","5459.37","2024-01-29"
"e4ca7b12-cf66-11ee-b5f7-e00af6801390","-7117.6","2023-12-28"
"e4ca7ae4-cf66-11ee-b8e0-e00af6801390","-1402.50","2024-01-05"
"e4caa22c-cf66-11ee-9667-e00af6801390","-2287.21","2023-12-05"
"e4caa233-cf66-11ee-ac58-e00af6801390","2102.44","2023-04-16"
"e4c94288-cf66-11ee-bfd4-e00af6801390","-9390.65","2023-03-25"
"e4cac939-cf66-11ee-ae9f-e00af6801390","-6883.8","2022-02-21"
"e4c969a8-cf66-11ee-9b58-e00af6801390","-5325.56","2022-06-14"
"e4c9b7c5-cf66-11ee-aa37-e00af6801390","-7426.99","2023-04-23"
"e4c9dedb-cf66-11ee-9edf-e00af6801390","-3286.41","2022-05-07"
"e4ca05ca-cf66-11ee-bfaa-e00af6801390","5222.99","2022-11-14"
"e4caa232-cf66-11ee-843a-e00af6801390","-320.3","2022-02-23"
"e4c9b7db-cf66-11ee-afa3-e00af6801390","1222.41","2022-12-16"
"e4caa231-cf66-11ee-93a0-e00af6801390","5781.63","2023-04-29"
"e4cac916-cf66-11ee-a6b3-e00af6801390","2577.24","2022-09-16"
"e4c9909c-cf66-11ee-a97f-e00af6801390","885.24","2022-05-03"
"e4c91b74-cf66-11ee-abf3-e00af6801390","-2294.31","2022-02-25"
"e4c91b7a-cf66-11ee-8b5f-e00af6801390","1960.14","2023-12-01"
"e4c8f43f-cf66-11ee-b66a-e00af6801390","8107.75","2022-03-07"
"e4c91b82-cf66-11ee-989a-e00af6801390","-9810.25","2022-02-20"
"e4c990c7-cf66-11ee-b447-e00af6801390","-7089.28","2022-04-13"
"e4cac90a-cf66-11ee-8d96-e00af6801390","7380.93","2023-06-14"
"e4ca05eb-cf66-11ee-b7f0-e00af6801390","-6640.63","2022-03-03"
"e4ca53e4-cf66-11ee-845d-e00af6801390","-3023.70","2023-10-07"
"e4c990b3-cf66-11ee-86eb-e00af6801390","-5442.72","2023-11-14"
"e4caf02f-cf66-11ee-90ac-e00af6801390","9943.15","2023-10-11"
"e4caa22c-cf66-11ee-9667-e00af6801390","8479.78","2023-10-31"
"e4ca05e2-cf66-11ee-8598-e00af6801390","-8330.28","2023-10-03"
"e4c942b2-cf66-11ee-8a27-e00af6801390","-9356.95","2023-06-02"
"e4ca05d2-cf66-11ee-bcd4-e00af6801390","-7455.27","2022-04-09"
"e4c8f478-cf66-11ee-9227-e00af6801390","-5074.23","2023-02-06"
"e4caa226-cf66-11ee-aca7-e00af6801390","4224.36","2022-07-29"
"e4c8f466-cf66-11ee-bde0-e00af6801390","4067.6","2022-06-16"
"e4ca540b-cf66-11ee-821e-e00af6801390","-1381.39","2022-05-09"
"e4c91b7d-cf66-11ee-8d72-e00af6801390","-8235.77","2022-07-11"
"e4c969b4-cf66-11ee-9b75-e00af6801390","-4873.54","2022-03-09"
"e4ca05fd-cf66-11ee-ba19-e00af6801390","-4223.66","2023-01-25"
"e4c9b7b2-cf66-11ee-bd99-e00af6801390","6568.94","2022-11-13"
"e4ca05e0-cf66-11ee-a77d-e00af6801390","-3579.4","2024-01-01"
"e4c8f447-cf66-11ee-baa5-e00af6801390","2334.81","2024-02-07"
"e4c9697d-cf66-11ee-8492-e00af6801390","101.37","2022-02-20"
"e4caa1f7-cf66-11ee-bb17-e00af6801390","1063.25","2023-08-03"
"e4c8f479-cf66-11ee-9057-e00af6801390","6835.5","2023-02-27"
"e4ca5400-cf66-11ee-b7b9-e00af6801390","-5013.85","2022-03-17"
"e4ca7b0f-cf66-11ee-8554-e00af6801390","4413.87","2022-04-14"
"e4c969b2-cf66-11ee-9358-e00af6801390","-2135.68","2022-09-22"
"e4cac918-cf66-11ee-ae4f-e00af6801390","-2304.40","2023-09-17"
"e4ca05e8-cf66-11ee-ba37-e00af6801390","-4895.2","2023-05-11"
"e4caf028-cf66-11ee-963e-e00af6801390","-9221.60","2023-03-21"
"e4c942a9-cf66-11ee-aa4d-e00af6801390","2266.32","2022-09-25"
"e4ca2cd6-cf66-11ee-8641-e00af6801390","-7456.27","2022-07-30"
"e4c94278-cf66-11ee-bd48-e00af6801390","-9593.65","2023-10-08"
"e4c9697a-cf66-11ee-8634-e00af6801390","-7686.59","2023-09-13"
"e4c9ded8-cf66-11ee-9e28-e00af6801390","7671.86","2024-01-22"
"e4c91b69-cf66-11ee-9deb-e00af6801390","-2335.69","2023-01-22"
"e4c9dec0-cf66-11ee-bd94-e00af6801390","-3075.27","2023-11-01"
"e4ca7b22-cf66-11ee-9692-e00af6801390","-4225.34","2023-10-16"
"e4cac919-cf66-11ee-9655-e00af6801390","-1741.10","2023-02-05"
"e4c990ae-cf66-11ee-be90-e00af6801390","7781.33","2023-06-05"
"e4c9427c-cf66-11ee-8923-e00af6801390","-7383.54","2022-05-23"
"e4c91b58-cf66-11ee-a4a9-e00af6801390","-2706.29","2024-02-16"
"e4ca53db-cf66-11ee-b463-e00af6801390","-8785.41","2023-01-13"
"e4c8f470-cf66-11ee-ad74-e00af6801390","-8926.96","2022-11-29"
"e4c99099-cf66-11ee-a622-e00af6801390","2112.45","2024-02-07"
"e4c96999-cf66-11ee-92b0-e00af6801390","-5352.95","2022-02-23"
"e4c99095-cf66-11ee-ba0b-e00af6801390","-4833.32","2023-08-07"
"e4ca53e3-cf66-11ee-a68d-e00af6801390","523.51","2022-06-21"
"e4ca2d07-cf66-11ee-9287-e00af6801390","7405.35","2022-11-16"
"e4caf029-cf66-11ee-8d07-e00af6801390","-6287.61","2022-09-21"
"e4c9deea-cf66-11ee-a924-e00af6801390","6771.4","2022-05-21"
"e4c969bc-cf66-11ee-a907-e00af6801390","-6905.60","2022-05-15"
"e4caa202-cf66-11ee-bca9-e00af6801390","9861.6","2022-08-25"
"e4c91b88-cf66-11ee-8f06-e00af6801390","483.79","2024-01-28"
"e4c8f44f-cf66-11ee-955d-e00af6801390","4935.58","2023-05-18"
"e4ca540c-cf66-11ee-af8c-e00af6801390","-4091.49","2023-07-24"
"e4c969a5-cf66-11ee-9948-e00af6801390","4395.5","2022-06-19"
"e4ca7aec-cf66-11ee-b717-e00af6801390","8392.68","2022-04-12"
"e4c990c8-cf66-11ee-8c3d-e00af6801390","5485.99","2024-02-18"
"e4c9909e-cf66-11ee-ae57-e00af6801390","2974.89","2022-06-28"
"e4c990ad-cf66-11ee-bd0f-e00af6801390","1307.78","2022-09-29"
"e4ca2ce6-cf66-11ee-930c-e00af6801390","1383.32","2022-04-27"
"e4caf019-cf66-11ee-84ce-e00af6801390","4108.1","2022-08-18"
"e4c9699c-cf66-11ee-b0ea-e00af6801390","-3501.63","2023-08-18"
"e4cac91b-cf66-11ee-b02a-e00af6801390","9967.98","2023-08-24"
"e4ca5411-cf66-11ee-99c3-e00af6801390","-5138.67","2022-04-25"
"e4caa239-cf66-11ee-98ee-e00af6801390","-1751.99","2022-10-06"
"e4c969a3-cf66-11ee-b469-e00af6801390","-9768.30","2022-04-19"
"e4c99097-cf66-11ee-a175-e00af6801390","-1876.16","2022-04-18"
"e4ca2cd1-cf66-11ee-b64e-e00af6801390","5966.22","2022-07-29"
"e4c8f465-cf66-11ee-bc42-e00af6801390","-9341.21","2022-09-01"
"e4c9428a-cf66-11ee-b455-e00af6801390","-9557.6","2023-07-21"
"e4caf02d-cf66-11ee-bc24-e00af6801390","7957.60","2022-04-05"
"e4c942a6-cf66-11ee-acb1-e00af6801390","-7434.20","2023-05-08"
"e4ca7b18-cf66-11ee-89ce-e00af6801390","3296.91","2023-12-05"
"e4c942b4-cf66-11ee-aec7-e00af6801390","-7505.10","2022-08-05"
"e4c94291-cf66-11ee-a6f6-e00af6801390","4631.96","2023-03-09"
"e4c969b6-cf66-11ee-a5df-e00af6801390","-2704.73","2023-01-14"
"e4c9deb4-cf66-11ee-9edb-e00af6801390","-7067.79","2022-11-20"
"e4c8f469-cf66-11ee-8e9f-e00af6801390","-8143.46","2024-01-28"
"e4c990ad-cf66-11ee-bd0f-e00af6801390","4736.82","2022-04-01"
"e4caa1f8-cf66-11ee-a352-e00af6801390","2940.45","2022-03-17"
"e4c969a0-cf66-11ee-ad43-e00af6801390","6227.42","2023-10-05"
"e4ca7b15-cf66-11ee-9a38-e00af6801390","4239.23","2023-01-30"
"e4ca7b09-cf66-11ee-9051-e00af6801390","9089.3","2022-04-22"
"e4cac949-cf66-11ee-9bff-e00af6801390","1001.75","2023-10-11"
"e4caa211-cf66-11ee-906e-e00af6801390","-5680.45","2022-12-08"
"e4ca540f-cf66-11ee-ad79-e00af6801390","7594.33","2023-05-27"
"e4c9b7dd-cf66-11ee-8e84-e00af6801390","5752.87","2022-09-09"
"e4ca7ae9-cf66-11ee-8471-e00af6801390","-8818.13","2023-08-05"
"e4c94279-cf66-11ee-a537-e00af6801390","9719.13","2022-10-18"
"e4c942a6-cf66-11ee-acb1-e00af6801390","-7449.12","2022-05-06"
"e4c9b7d5-cf66-11ee-a460-e00af6801390","4418.94","2022-03-05"
"e4c942ad-cf66-11ee-a15c-e00af6801390","-9874.68","2024-01-02"
"e4caf02e-cf66-11ee-8d15-e00af6801390","9562.79","2023-12-01"
"e4cac910-cf66-11ee-b482-e00af6801390","-3405.48","2023-07-22"
"e4c990ab-cf66-11ee-8d84-e00af6801390","2264.70","2023-10-19"
"e4ca2cfb-cf66-11ee-810c-e00af6801390","7039.36","2022-06-24"
"e4c8f002-cf66-11ee-959c-e00af6801390","-2618.65","2022-05-30"
"e4ca2cfb-cf66-11ee-810c-e00af6801390","8228.40","2023-07-04"
"e4ca5417-cf66-11ee-82aa-e00af6801390","-7025.57","2023-04-23"
"e4c990b2-cf66-11ee-a7a5-e00af6801390","4259.58","2022-05-29"
"e4ca2cea-cf66-11ee-a1f9-e00af6801390","-1445.65","2023-07-20"
"e4ca05fc-cf66-11ee-9361-e00af6801390","4377.46","2023-07-18"
"e4c96981-cf66-11ee-b30b-e00af6801390","8668.89","2023-10-21"
"e4c9428e-cf66-11ee-9243-e00af6801390","5753.33","2022-12-14"
"e4caa1fd-cf66-11ee-bfb1-e00af6801390","7436.31","2023-02-01"
"e4ca2cf2-cf66-11ee-a088-e00af6801390","1272.70","2023-06-16"
"e4c9b7ba-cf66-11ee-b7d8-e00af6801390","9387.46","2023-07-08"
"e4caf037-cf66-11ee-a155-e00af6801390","27.54","2023-12-12"
"e4c969b1-cf66-11ee-afb2-e00af6801390","9501.8","2022-07-06"
"e4ca5405-cf66-11ee-86b7-e00af6801390","8971.70","2024-02-09"
"e4ca7aee-cf66-11ee-b157-e00af6801390","5926.52","2022-05-29"
"e4ca05cf-cf66-11ee-b26a-e00af6801390","2388.49","2023-08-30"
"e4c94272-cf66-11ee-8ae0-e00af6801390","-8278.9","2023-03-06"
"e4c990ce-cf66-11ee-855d-e00af6801390","-3705.64","2023-10-30"
"e4ca53ff-cf66-11ee-bb2c-e00af6801390","-3592.28","2022-04-12"
"e4ca05e8-cf66-11ee-ba37-e00af6801390","3154.30","2022-09-02"
"e4ca05e9-cf66-11ee-a0e2-e00af6801390","-1574.50","2023-03-04"
"e4c9dec7-cf66-11ee-9bdc-e00af6801390","-335.28","2023-07-09"
"e4caf039-cf66-11ee-9081-e00af6801390","-652.31","2023-12-09"
"e4c9decc-cf66-11ee-9544-e00af6801390","-6033.69","2022-11-10"
"e4ca5404-cf66-11ee-8863-e00af6801390","-1733.20","2022-04-12"
"e4c9909d-cf66-11ee-8adb-e00af6801390","-2137.59","2023-12-26"
"e4caa222-cf66-11ee-83bd-e00af6801390","8438.19","2023-06-23"
"e4ca53df-cf66-11ee-8b18-e00af6801390","2751.63","2023-05-11"
"e4c9699d-cf66-11ee-9bda-e00af6801390","-5887.69","2022-10-09"
"e4c942a8-cf66-11ee-98b2-e00af6801390","-1738.3","2023-05-31"
"e4ca2cea-cf66-11ee-a1f9-e00af6801390","3055.7","2022-07-04"
"e4c94277-cf66-11ee-aebc-e00af6801390","7837.8","2023-02-03"
"e4c9697d-cf66-11ee-8492-e00af6801390","4412.51","2023-11-04"
"e4caa21d-cf66-11ee-bf80-e00af6801390","1278.8","2023-02-13"
"e4ca2cfa-cf66-11ee-9ac3-e00af6801390","5986.12","2023-04-22"
"e4ca5410-cf66-11ee-850b-e00af6801390","8836.28","2023-10-09"
"e4c8f45c-cf66-11ee-b96a-e00af6801390","-4955.88","2022-07-01"
"e4ca2cf1-cf66-11ee-8bbb-e00af6801390","-1328.30","2023-05-23"
"e4ca05f5-cf66-11ee-8da3-e00af6801390","-347.63","2023-02-07"
"e4cac91f-cf66-11ee-97d2-e00af6801390","383.33","2022-05-20"
"e4c9b7a1-cf66-11ee-a3fa-e00af6801390","-8155.12","2022-11-09"
"e4c990a8-cf66-11ee-b861-e00af6801390","9502.94","2022-06-12"
"e4ca7b06-cf66-11ee-bc7b-e00af6801390","-1705.34","2022-08-29"
"e4c942a3-cf66-11ee-a60f-e00af6801390","2829.72","2023-03-07"
"e4ca2cf3-cf66-11ee-8746-e00af6801390","-597.52","2024-02-12"
"e4caf023-cf66-11ee-a303-e00af6801390","-5105.5","2023-06-07"
"e4ca53ea-cf66-11ee-b879-e00af6801390","503.18","2022-10-01"
"e4cac907-cf66-11ee-80cc-e00af6801390","5825.92","2023-05-31"
"e4caa20f-cf66-11ee-9150-e00af6801390","5179.95","2022-07-05"
"e4c9b7ca-cf66-11ee-8571-e00af6801390","-129.80","2022-11-12"
"e4c9b7dd-cf66-11ee-8e84-e00af6801390","9635.2","2023-08-31"
"e4ca2cd5-cf66-11ee-a98f-e00af6801390","-3900.80","2023-05-20"
"e4ca05e6-cf66-11ee-a7f9-e00af6801390","9339.62","2022-04-10"
"e4c9deab-cf66-11ee-95d4-e00af6801390","2593.30","2023-11-16"
"e4caf046-cf66-11ee-8a93-e00af6801390","-5179.29","2023-01-06"
"e4ca5411-cf66-11ee-99c3-e00af6801390","-4661.68","2022-12-27"
"e4ca2d01-cf66-11ee-ab6f-e00af6801390","-5490.43","2023-05-14"
"e4c9699e-cf66-11ee-acfc-e00af6801390","8595.83","2023-10-02"
"e4c8f444-cf66-11ee-9a44-e00af6801390","-2926.83","2022-11-23"
"e4ca05e3-cf66-11ee-ba95-e00af6801390","-2468.51","2022-09-14"
"e4c9b79d-cf66-11ee-9e69-e00af6801390","-6873.42","2022-08-16"
"e4c9dee9-cf66-11ee-9a03-e00af6801390","-5269.0","2023-02-28"
"e4c8f467-cf66-11ee-bb15-e00af6801390","957.15","2022-03-17"
"e4c8c6bd-cf66-11ee-b88e-e00af6801390","-5976.5","2023-06-29"
"e4cac91e-cf66-11ee-851f-e00af6801390","-4624.5","2023-05-30"
